id,sheet,source,description,city,province_state,materialOpCost,laborOpCost,equipmentOpCost
240001,materials_glazing,placeholder,"Windows, aluminum, awning, standard glass, 4'-5"" x 5'-3""",,,958.6327369355158,53.91262806321251,0.0
240002,materials_glazing,placeholder,"Door, aluminum & glass, sliding patio, tempered glass, economy, 6'-0"" x 7'-0"" opening",,,3077.522170049554,413.5121779572596,0.0
240003,materials_glazing,placeholder,"Door, aluminum & glass, sliding entrance, 5' x 7' door, electric operator, 12'-0"" x 7'-6"" opening",,,27512.665997971166,265.3905432290463,0.0
240004,materials_glazing,placeholder,"Door, aluminum & glass, mall front, fixed panels, aluminum finish, 48'-0"" x 9'-0"" opening",,,15728.9841662749,5320.578591435535,0.0
240005,materials_glazing,placeholder,"Windows, aluminum, sliding, insulated glass, 5' x 3'",,,1536.1897208122925,465.191916698809,0.0
240006,materials_glazing,placeholder,"Windows, wood, vinyl clad, casement, insulated glass, 6'-0"" x 4'-0""",,,504.13852665015975,277.78336836936023,0.0
240007,materials_glazing,placeholder,"Windows, aluminum, awning, insulated glass, 4'-5"" x 5'-3""",,,1158.7611913146993,473.33484420531477,0.0
240008,materials_glazing,placeholder,"Windows, aluminum, double hung, insul. glass, 3'-0"" x 4'-0""",,,533.8794112900691,62.62871611952475,0.0
100009,materials_glazing,placeholder,"Skylights, non venting, insulated, plexiglass dome with curb mount, 46"" x 46""",,,3111.062457475094,33.81251351581248,0.0
100010,materials_glazing,placeholder,"Skylights, non venting, insulated, plexiglass dome with flush mount, 46"" x 46""",,,1615.7714451733264,97.52537338983002,0.0
100011,materials_glazing,placeholder,"Heat reflecting, solar film on glass, bronze, 20% VLT, excl. glass",,,5.409890525694934,2.763174808868315,0.0
100012,materials_glazing,placeholder,"Heat reflecting, solar film on glass, bronze, 50% VLT, excl. glass",,,3.928665527697431,13.618411683678765,0.0
100013,materials_glazing,placeholder,"Heat reflecting, solar film on glass, silver, 15% VLT, excl. glass",,,4.3552647309031185,14.02972398165432,0.0
100014,materials_glazing,placeholder,"Heat reflecting, solar film on glass, silver, 35% VLT, excl. glass",,,7.495864378726111,1.0554863987961949,0.0
100015,materials_glazing,placeholder,"Heat reflecting, solar film on glass, silver, 68% VLT, excl. glass",,,2.081930989989499,35.30254566171705,0.0
100016,materials_glazing,placeholder,"Heat reflecting, solar film on glass, neutral, 20% VLT, excl. glass",,,9.143014620037983,6.500410347328812,0.0
110017,materials_opaque,placeholder,"Gypsum wallboard, on walls, standard, 1/2"" thick, finish excluded",,,0.6486515377276683,1.904865414819936,0.0
240018,materials_opaque,placeholder,"Brick veneer wall, standard face, 2x6 studs @ 16"" back-up, running bond",,,31.654944661272463,52.816961675967185,0.0
090019,materials_opaque,placeholder,"Vapor retarders, building paper, polyethylene vapor barrier, standard, 4 mil (.004"" thick), 9' x 400' roll",,,1.880079397415681,22.0697518583918,0.0
090020,materials_opaque,placeholder,"Blanket insulation, for walls or ceilings, foil faced fiberglass, 6"" thick, R21, 15"" wide",,,2.0324552820687023,1.1794667237978582,0.0
080021,materials_opaque,placeholder,"Sheathing, plywood on walls, CDX, 1/2"" thick, pneumatic nailed",,,2.23731754570599,2.254678795069395,0.0
090022,materials_opaque,placeholder,"Weather barriers, building paper, spun bonded polyethylene",,,0.21319643747369973,0.40772317535862457,0.0
090023,materials_opaque,placeholder,"Wood siding, boards, redwood, tongue & groove, ""B"" grade, 1"" x 8""",,,7.932021339047714,3.7904261222283213,0.0
110024,materials_opaque,placeholder,"Paints & coatings, siding, misc., smooth wood(butt, T&G, beveled, drop, or B&B siding), waterproof sealer, first coat, spray",,,0.14496146827378265,0.6025663302586107,0.0
110025,materials_opaque,placeholder,"Paints & coatings, siding, exterior, Texture 1-111 or clapboard, oil base, stain 2 coats, spray",,,1.1574553057900774,0.7343579072780395,0.0
070026,materials_opaque,placeholder,"Partition, galvanized LB studs, 16 ga x 3-5/8"" W studs 16"" OC x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging",,,13.360522406117939,20.304284326060316,0.0
090027,materials_opaque,placeholder,"Polymer based exterior insulation and finish system, field applied, 2"" EPS insulation",,,2.7225670263469093,3.4103088201106644,0.775508467460975
090028,materials_opaque,placeholder,"Vinyl siding, clapboard profile, woodgrain texture, .048 thick, single 8""",,,1.7626581991793235,4.791651204682757,0.0
240029,materials_opaque,placeholder,"Wood siding, 2""x6"" studs 16""OC, insulated wall, 8"" plain vinyl siding",,,6.020674911645627,20.841630770523025,0.0
070030,materials_opaque,placeholder,"Metal decking, steel edge closure form, galvanized, with 2 bends, 12"" wide, 18 gauge",,,17.491487917092098,7.5562220532328555,1.524447269587286
090031,materials_opaque,placeholder,"Steel siding, colored, corrugated or ribbed, on steel frame, 10 year finish, 24 gauge, incl. fasteners",,,1.444456425673482,12.169437278587557,0.0
090032,materials_opaque,placeholder,"Aluminum siding, closure strips, corrugated, .032"" thick",,,3.180404019291281,9.919973254672934,0.0
240033,materials_opaque,placeholder,"Metal siding, steel, corrugated or ribbed, 24 ga, .0239"" thick, colored",,,16.86044146908165,13.959564381079879,0.12908639436707123
060034,materials_opaque,placeholder,"Brick walls, alt method of estimating by square foot, common brick, 6.75 brick per square foot, 4"" thick wall, incl mortar, 3% brick waste and 25% mortar waste, vertical reinforcement and grout, excl scaffolding & horizontal joint reinforcement",,,2.462816100687484,24.725670360741297,0.0
070035,materials_opaque,placeholder,"Lintel angle, structural, unpainted, under 500 lb., shop fabricated",,,4.710153288826153,2.777220723518046,0.0
240036,materials_opaque,placeholder,"Brick veneer wall, glazed face, 2x6 studs @ 16"" back-up, running bond",,,108.12608484034651,77.00345537911478,0.0
060037,materials_opaque,placeholder,"Concrete block partitions, normal weight blocks, 2000 psi, 6"" x 8"" x 16"", tooled joints both sides, includes mortar, excludes scaffolding, horizontal reinforcing, vertical reinforcing and grout",,,2.610351195130543,21.36562006494825,0.0
060038,materials_opaque,placeholder,"Masonry reinforcing bars, ladder type steel joint reinforcing, mill standard galvanized, 6"" wall, 9 ga. sides, 9 ga. ties",,,30.63611085113335,33.0139003745329,0.0
060039,materials_opaque,placeholder,"Masonry reinforcing bars, #5 and #6 reinforcing steel bars, placed vertically, ASTM A615",,,1.0688351895054407,1.710354142694737,0.0
060040,materials_opaque,placeholder,"Control joint, PVC, for double wythe 8"" minimum wall (Brick/CMU)",,,5.913571181326019,4.9110401855695995,0.0
060041,materials_opaque,placeholder,"Grout, concrete masonry unit (CMU) cores, 8"" thick, 0.258 C.F./S.F., pumped, excludes blockwork",,,3.9892920933395937,5.60850849036574,0.9162020870558258
090042,materials_opaque,placeholder,"Wall insulation, rigid, extruded polystyrene, 25 psi compressive strength, 3"" thick, R15",,,5.147453351391192,0.6507957548958017,0.0
090043,materials_opaque,placeholder,"Blanket insulation, for walls or ceilings, foil faced fiberglass, 3-1/2"" thick, R13, 23"" wide",,,2.091568935729273,0.2972992976318846,0.0
